2833,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL,quickdraw_ar_t9fastfire01,pistolgrip03,icon_attachment_ar_t9fastfire_quickdraw_01,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,,,,,,,,0,,,
2834,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_GENERAL,quickdraw_ar_t9fastfire02,pistolgrip04,icon_attachment_ar_t9fastfire_quickdraw_02,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,8,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,,0,,,
2835,,reargrip,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_GENERAL,mixhandle_ar_t9fastfire01,pistolgrip05,icon_attachment_ar_t9fastfire_mixhandle_01,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,2,2,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,,,,,,,0,,,
2836,,reargrip,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE2_GENERAL,mixhandle_ar_t9fastfire02,pistolgrip06,icon_attachment_ar_t9fastfire_mixhandle_02,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,7,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,0,,,
2837,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL_AR_FASTFIRE,barrel_ar_t9fastfire01,barlong,icon_attachment_ar_t9fastfire_barrel_01,ATTACHMENTS_TANGO/BARREL_BARREL_AR_FASTFIRE_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,5,5,0,-2.5,0,,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,,,,,,,0,,,
2838,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL2_AR_FASTFIRE,barrel_ar_t9fastfire02,barcust,icon_attachment_ar_t9fastfire_barrel_02,ATTACHMENTS_TANGO/BARREL_BARREL2_AR_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,8,0,-5,0,,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,,,,0,,,
2839,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY_AR_FASTFIRE,heavy_ar_t9fastfire01,barshort,icon_attachment_ar_t9fastfire_heavy_01,ATTACHMENTS_TANGO/BARREL_HEAVY_AR_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,7,0,0,0,0,,ATTACHMENTS/MOD_VEH_DAMAGE|1,,,,,,,,0,,,
2840,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY2_AR_FASTFIRE,heavy_ar_t9fastfire02,barcust3,icon_attachment_ar_t9fastfire_heavy_02,ATTACHMENTS_TANGO/BARREL_HEAVY2_AR_FASTFIRE_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,5,0,,ATTACHMENTS/MOD_STRAFE_SPEED|1,,,,,,,,0,,,
2841,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL_AR_FASTFIRE,mixbarrel_ar_t9fastfire01,barmid,icon_attachment_ar_t9fastfire_mixbarrel_01,ATTACHMENTS_TANGO/BARREL_MIXBARREL_AR_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,5,5,0,-7.5,0,,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,,0,,,
2842,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_AR_FASTFIRE,mixbarrel_ar_t9fastfire02,barcust2,icon_attachment_ar_t9fastfire_mixbarrel_02,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_AR_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-5,5,10,0,0,-2.5,,ATTACHMENTS/MOD_DAMAGE|1,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_MAX_AMMO|-1,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|-1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|-1,,,0,,,
2843,,backpiece,ATTACHMENTS_TANGO/STOCK_STALKER_GENERAL,stalker_ar_t9fastfire01,stockl,icon_attachment_ar_t9fastfire_stalker_01,ATTACHMENTS_TANGO/STOCK_STALKER_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,,,,,,,,0,,,
2844,,backpiece,ATTACHMENTS_TANGO/STOCK_STALKER2_GENERAL,stalker_ar_t9fastfire02,stockh,icon_attachment_ar_t9fastfire_stalker_02,ATTACHMENTS_TANGO/STOCK_MIXSTOCK2_NOLEATHER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,0,0,12,0,,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,0,,,
2845,,backpiece,ATTACHMENTS_TANGO/STOCK_MARATHON_T9,sprintout_ar_t9fastfire01,stocks,icon_attachment_ar_t9fastfire_sprintout_01,ATTACHMENTS_TANGO/STOCK_SPRINTOUT_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,6,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,,,,,,,,0,,,
2846,,backpiece,ATTACHMENTS_TANGO/STOCK_CQB_PAD_T9,sprintout_ar_t9fastfire02,stockno,icon_attachment_ar_t9fastfire_sprintout_02,ATTACHMENTS_TANGO/STOCK_SPRINTOUT2_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,0,0,15,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,,0,,,
2847,,backpiece,ATTACHMENTS_TANGO/STOCK_DUSTER_PAD_T9,mixstock_ar_t9fastfire01,stockfold,icon_attachment_ar_t9fastfire_mixstock_01,ATTACHMENTS_TANGO/STOCK_MIXSTOCK3_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,10,0,,ATTACHMENTS/MOD_SLIDE_SPEED|1,,,,,,,,0,,,
2848,,backpiece,ATTACHMENTS_TANGO/STOCK_MIXSTOCK2_GENERAL,mixstock_ar_t9fastfire02,stockcust,icon_attachment_ar_t9fastfire_mixstock_02,ATTACHMENTS_TANGO/STOCK_MIXSTOCK4_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-6,0,0,0,17,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,0,,,
2849,,magazine,ATTACHMENTS_TANGO/MAG_EXTCLIP_38,extclip_ar_t9fastfire01,xmags,icon_attachment_ar_t9fastfire_extclip_01,ATTACHMENTS_TANGO/MAG_EXTCLIP_38_DESC,,,,,,,0,0,0,0,0,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|-1,,,,,0,,,
2850,,magazine,ATTACHMENTS_TANGO/MAG_EXTCLIP2_50,extclip_ar_t9fastfire02,xmagslrg,icon_attachment_ar_t9fastfire_extclip_02,ATTACHMENTS_TANGO/MAG_EXTCLIP2_50_DESC,,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2851,,magazine,ATTACHMENTS_TANGO/MAG_FAST_JUNGLE_T9,fastreload_ar_t9fastfire01,fastmags,icon_attachment_ar_t9fastfire_fastreload_01,ATTACHMENTS_TANGO/MAG_FASTRELOAD_GENERAL_DESC,,,,,,,0,0,0,0,0,2,,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,,,,,,,,0,,,
2852,,magazine,ATTACHMENTS_TANGO/MAG_FAST_SAS_CLAMP_T9,fastreload_ar_t9fastfire02,fastmags2,icon_attachment_ar_t9fastfire_fastreload_02,ATTACHMENTS_TANGO/MAG_FASTRELOAD2_GENERAL_DESC,,,,,,,0,0,0,0,-1,3,,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,,0,,,
2853,,magazine,ATTACHMENTS_TANGO/MAG_MIXCLIP_38,mixclip_ar_t9fastfire01,smags,icon_attachment_ar_t9fastfire_mixclip_01,ATTACHMENTS_TANGO/MAG_MIXCLIP_38_DESC,,,,,,,0,0,0,0,-2,3,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2854,,magazine,ATTACHMENTS_TANGO/MAG_MIXCLIP2_50_FAST,mixclip_ar_t9fastfire02,smags2,icon_attachment_ar_t9fastfire_mixclip_02,ATTACHMENTS_TANGO/MAG_MIXCLIP2_50_FAST_DESC,,,,,,,0,0,0,0,-2.5,5,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2855,,muzzle,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED_GENERAL,suppressor_ar_t9fastfire01,silencer,icon_attachment_ar_t9fastfire_suppressor_01,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,-5,-5,0,0,7.5,,ATTACHMENTS/MOD_SILENCER|1,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|-1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,0,,,
2856,,muzzle,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED2_GENERAL,suppressor_ar_t9fastfire02,silencer2,icon_attachment_ar_t9fastfire_suppressor_02,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.25,-5,-5,0,0,10,,ATTACHMENTS/MOD_SILENCER|1,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|-1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,0,,,
2857,,muzzle,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE_556MM,mixmuzzle_ar_t9fastfire01,silencer3,icon_attachment_ar_t9fastfire_mixmuzzle_01,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE_556MM_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,7.5,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,,,,,,,,0,,,
2858,,muzzle,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE2_GENERAL,mixmuzzle_ar_t9fastfire02,silencer4,icon_attachment_ar_t9fastfire_mixmuzzle_02,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,1.5,0,0,0,-3.5,11,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|-1,,,,,0,,,
2859,,muzzle,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR_556MM,compensator_ar_t9fastfire01,comp,icon_attachment_ar_t9fastfire_compensator_01,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR_556MM_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,0,5,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,,,,,,,,0,,,
2860,,muzzle,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR2_GENERAL,compensator_ar_t9fastfire02,linearbrake,icon_attachment_ar_t9fastfire_compensator_02,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,0,10,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|-1,,,,,,,0,,,
2861,,extra,ATTACHMENTS_TANGO/BODY_LIGHT_GENERAL,light_ar_t9fastfire01,laser,icon_attachment_ar_t9fastfire_light_01,ATTACHMENTS_TANGO/BODY_LIGHT_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,,,,,,,,0,,,
2862,,extra,ATTACHMENTS_TANGO/BODY_LIGHT2_GENERAL,light_ar_t9fastfire02,laserbalanced,icon_attachment_ar_t9fastfire_light_02,ATTACHMENTS_TANGO/BODY_LIGHT2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-4,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,,0,,,
2863,,extra,ATTACHMENTS_TANGO/BODY_STEADYAIM_GENERAL,steadyaim_ar_t9fastfire01,laserads,icon_attachment_ar_t9fastfire_steadyaim_01,ATTACHMENTS_TANGO/BODY_STEADYAIM_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,0,0,,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,,,,,,,,0,,,
2864,,extra,ATTACHMENTS_TANGO/STEADYAIM_AR_T902,steadyaim_ar_t9fastfire02,laserrange,icon_attachment_ar_t9fastfire_steadyaim_02,ATTACHMENTS_TANGO/BODY_STEADYAIM2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,-4,0,,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,,,0,,,
2865,,extra,ATTACHMENTS_TANGO/MIXBODY_AR_T901,mixbody_ar_t9fastfire01,lasermix,icon_attachment_ar_t9fastfire_mixbody_01,ATTACHMENTS_TANGO/BODY_MIXBODY_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE_ADS|1,,,,,,,,0,,,
2866,,extra,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL,mixbody_ar_t9fastfire02,lasermix2,icon_attachment_ar_t9fastfire_mixbody_02,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3,0,0,0,-3,-3,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,0,,,
2867,,optic,ATTACHMENTS/SNPRSCOPE,snprscope_sn_t9cannon,scope,icon_attachment_sn_alpha50_scope,ATTACHMENTS/DESC_SNPRSCOPE,PERKS/COMPLETE_THE_MARKSMAN,,,scope,,,2.75,0,10,0,-4,-6,,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,,0,mp_reticle_scope_sniper,,
2868,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_GRIP_SM_T9,grip_sm_t9capacity01,gripvert,icon_attachment_sm_t9capacity_grip_01,ATTACHMENTS_TANGO/UNDERBARREL_PLATES_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,0,0,,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,,,,,,,,0,,,
2869,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_VERTGRIP_SPETS_T9,grip_sm_t9capacity02,gripvertpro,icon_attachment_sm_t9capacity_grip_02,ATTACHMENTS_TANGO/UNDERBARREL_SECT_POLY_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,-5,0,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,,,,,,0,,,
2870,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_SM_T9,speedgrip_sm_t9capacity01,gripang,icon_attachment_sm_t9capacity_speedgrip_01,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,7,0,,ATTACHMENTS/MOD_MELEE_QUICKNESS|1,,,,,,,,0,,,
2871,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP2_SM_T9,speedgrip_sm_t9capacity02,gripangpro,icon_attachment_sm_t9capacity_speedgrip_02,ATTACHMENTS_TANGO/UNDERBARREL_PLATES_POLY_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,8.5,0,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,ATTACHMENTS/MOD_MELEE_QUICKNESS|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,0,,,
2872,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER_SM_T9,mixunder_sm_t9capacity01,gripcust,icon_attachment_sm_t9capacity_mixunder_01,ATTACHMENTS_TANGO/UNDERBARREL_PLATES_POLY2_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,5,0,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,,,,,,,,0,,,
2873,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_SPETS_T9,mixunder_sm_t9capacity02,gripcust2,icon_attachment_sm_t9capacity_mixunder_02,ATTACHMENTS_TANGO/UNDERBARREL_SOLID_POLY_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,7,-3,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,0,,,
2874,,reargrip,ATTACHMENTS_TANGO/HANDLE_HANDLE_SM_T9,handle_sm_t9capacity01,pistolgrip01,icon_attachment_sm_t9capacity_handle_01,ATTACHMENTS_TANGO/HANDLE_HANDLE_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.75,0,0,0,0,0,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,,,,,,,,0,,,
2875,,reargrip,ATTACHMENTS_TANGO/HANDLE_SPETS2_GRIP_T9,handle_sm_t9capacity02,pistolgrip02,icon_attachment_sm_t9capacity_handle_02,ATTACHMENTS_TANGO/HANDLE_HANDLE2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.5,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,0,,,
2876,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_SM_T9,quickdraw_sm_t9capacity01,pistolgrip03,icon_attachment_sm_t9capacity_quickdraw_01,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,,,,,,,,0,,,
2877,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_SM_T9,quickdraw_sm_t9capacity02,pistolgrip04,icon_attachment_sm_t9capacity_quickdraw_02,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,8,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,,0,,,
2878,,reargrip,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_SM_T9,mixhandle_sm_t9capacity01,pistolgrip05,icon_attachment_sm_t9capacity_mixhandle_01,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,2,2,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,,,,,,,0,,,
2879,,reargrip,ATTACHMENTS_TANGO/MIXHANDLE_GRU_WRAP_T9,mixhandle_sm_t9capacity02,pistolgrip06,icon_attachment_sm_t9capacity_mixhandle_02,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,7,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,0,,,
2880,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL_SMG_CAPACITY,barrel_sm_t9capacity01,barlong,icon_attachment_sm_t9capacity_barrel_01,ATTACHMENTS_TANGO/BARREL_BARREL_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,5,0,0,0,,ATTACHMENTS/MOD_BULLET_VELOCITY|1,,,,,,,,0,,,
2881,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL2_SMG_CAPACITY,barrel_sm_t9capacity02,barcust,icon_attachment_sm_t9capacity_barrel_02,ATTACHMENTS_TANGO/BARREL_BARREL2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,8,0,-5,0,,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,,,,0,,,
2882,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY_SMG_CAPACITY,heavy_sm_t9capacity01,barshort,icon_attachment_sm_t9capacity_heavy_01,ATTACHMENTS_TANGO/BARREL_HEAVY_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,7,0,0,0,0,,ATTACHMENTS/MOD_VEH_DAMAGE|1,,,,,,,,0,,,
2883,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY2_SMG_CAPACITY,heavy_sm_t9capacity02,barcust3,icon_attachment_sm_t9capacity_heavy_02,ATTACHMENTS_TANGO/BARREL_HEAVY2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,5,5,0,-2.5,0,,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,,,,,,,0,,,
2884,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL_SMG_CAPACITY,mixbarrel_sm_t9capacity01,barmid,icon_attachment_sm_t9capacity_mixbarrel_01,ATTACHMENTS_TANGO/BARREL_MIXBARREL_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,5,5,0,-7.5,0,,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,,0,,,
2885,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_SMG_CAPACITY,mixbarrel_sm_t9capacity02,barcust2,icon_attachment_sm_t9capacity_mixbarrel_02,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-5,5,10,0,0,-2.5,,ATTACHMENTS/MOD_DAMAGE|1,ATTACHMENTS/MOD_EFFECTIVE_DAMAGE_RANGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_MAX_AMMO|-1,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|-1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|-1,,,0,,,
2886,,backpiece,ATTACHMENTS_TANGO/STOCK_STALKER_SM_T9,stalker_sm_t9capacity01,stockl,icon_attachment_sm_t9capacity_stalker_01,ATTACHMENTS_TANGO/STOCK_STALKER_SM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,,,,,,,,0,,,
2887,,backpiece,ATTACHMENTS_TANGO/STOCK_SPETS_PKM_T9,stalker_sm_t9capacity02,stockh,icon_attachment_sm_t9capacity_stalker_02,ATTACHMENTS_TANGO/STOCK_STALKER3_LM_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,0,0,12,0,,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,0,,,
